,smiles,mols
1249,CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.C(CN(CC(=O)O)CC(=O)[O-])N(CCN(CC(=O)O)CC(=O)[O-])CC(=O)[O-].[Gd+3],<rdkit.Chem.rdchem.Mol object at 0x000002031BBADF80>
1250,CCN(CC)C(=O)[C@@]1(C[C@@H]1C[NH3+])C2=CC=CC=C2.[Cl-],<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE030>
1251,C1=CC(=C(C(=C1)F)CN2C=C(N=N2)C(=O)N)F,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE080>
1252,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CSC=C3)C(=O)O)C(=O)O)C.C1[C@@H]2N(C1=O)[C@H](/C(=C/CO)/O2)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE0D0>
1253,C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C=C6)OC)OC)OC)OC)C,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE120>
1254,C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C=C6)OC)OC)OC)OC)C.C1=CC=C(C=C1)S(=O)(=O)[O-].C1=CC=C(C=C1)S(=O)(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE170>
1255,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N.COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE1C0>
1256,CC#CCC(C)[C@@H](C=CC1[C@@H](C[C@H]2[C@@H]1CC(=CCCCC(=O)O)C2)O)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE210>
1257,CN1C=CNC1=S,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE260>
1258,C(C(F)(F)F)(C(F)(F)F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE2B0>
1259,C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)CCC5=CC(=O)C=C[C@@]53C)F)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE300>
1260,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@@H](CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE350>
1261,CC1=C(C(=C(C=C1C2(C3=CC=CC=C3S(=O)(=O)O2)C4=CC(=C(C(=C4C)Br)O)Br)Br)O)Br,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE3A0>
1262,CC1=NC(=O)C2=C(N1)C=CC(=C2)CN(C)C3=CC=C(S3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE3F0>
1263,CC(OC(=O)C)OC(=O)C1=C(CS[C@H]2N1C(=O)[C@H]2NC(=O)C(=NOC)C3=CC=CO3)COC(=O)N,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE440>
1264,C1=CC(=C(C=C1N/N=C/2\C=CC(=O)C(=C2)C(=O)O)C(=O)O)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE490>
1265,C1CCC(CC1)(C2=CC=CC=C2)N3CCCCC3,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE4E0>
1266,C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)NN.C1=CC(=C(C=C1C[C@@H](C(=O)O)N)O)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE530>
1267,CC1(CC(=O)N(C1=O)C)C2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE580>
1268,C=C1[C@H](C[C@@H]([C@H]1CO)O)N2C=NC3=C2NC(=NC3=O)N,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE5D0>
1269,CCC[C@@H](C(=O)O)N[C@@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE620>
1270,CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)C=CC4=CC=CC=N4,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE670>
1271,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE6C0>
1272,CCOP(=O)(C(C)NC(=O)N(CCCl)N=O)OCC,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE710>
1273,CCOC(=O)N1C=CN(C1=S)C,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE760>
1274,C(C(CO)(CO)N)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE7B0>
1275,[O-]S(=O)(=S)[O-],<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE800>
1276,C1=CC(=C(C(=C1)Cl)SC(CCC2=CC=C(C=C2)Cl)CN3C=CN=C3)Cl.[N+](=O)(O)[O-],<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE850>
1277,CCN(CC)C(=O)C(=CC1=CC(=C(C(=C1)O)O)[N+](=O)[O-])C#N,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE8A0>
1278,CC1=CC=C(C=C1)C(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE8F0>
1279,C1CN(CC1C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N)CCC4=CC5=C(C=C4)OCC5,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE940>
1280,C1C2CNCC1C3=CC4=NC=CN=C4C=C23,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE990>
1281,CCCC(=O)OCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAE9E0>
1282,CC1=C(N(N=C1C(=O)NN2CCCCC2)C3=C(C=C(C=C3)Cl)Cl)C4=CC=C(C=C4)Cl.Cl,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAEA30>
1283,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAEA80>
1284,C1=CC(=CN=C1)C(=O)NCCO[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x000002031BBAEAD0>
1285,C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAEB20>
1286,C[C@H]1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(OC=C[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAEB70>
1287,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)NS(=O)(=O)O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@@H](O2)C(=O)O)O)O)OS(=O)(=O)O)OS(=O)(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAEBC0>
1288,O[Fe]=O.O[Fe]=O.[Fe],<rdkit.Chem.rdchem.Mol object at 0x000002031BBAEC10>
1289,C1CN2CCC1[C@H](C2)OC(=O)N3CCC4=CC=CC=C4[C@@H]3C5=CC=CC=C5.Cl,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAEC60>
1290,CC(=O)NC1=CC=C(C=C1)O.CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C.CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O.C(CC(=O)O)C(=O)O.OP(=O)(O)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAECB0>
1291,C[C@H]1CCC[C@@]2([C@@H](O2)C[C@H](NC(=O)C[C@@H](C(C(=O)[C@@H]([C@H]1O)C)(C)C)O)/C(=C/C3=CSC(=N3)C)/C)C,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAED00>
1292,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAED50>
1293,CC1(C2CCC(C1C2)CCOCC[N+]3(CCOCC3)CC4=CC(=C(C=C4Br)OC)OC)C.[Br-],<rdkit.Chem.rdchem.Mol object at 0x000002031BBAEDA0>
1294,CNC1=C(C=C(C=C1)C2=NC3=C(S2)C=C(C=C3)O)F,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAEDF0>
1295,CN(CC=CC1=CC=CC=C1)CC2=CC=CC3=CC=CC=C32.Cl,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAEE40>
1296,CC1OC(OC(O1)C)C,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAEE90>
1297,[O-2].[O-2].[O-2].[As+3].[As+3],<rdkit.Chem.rdchem.Mol object at 0x000002031BBAEEE0>
1298,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAEF30>
1299,C(CC(=O)O)[C@@H](C(=O)O)NC(=O)N,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAEF80>
1300,F,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF030>
1301,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF080>
1302,C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O.[Na+].[Fe+3],<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF0D0>
1303,CCC(=O)[C@]1([C@@H](CC2[C@@]1(C[C@@H](C3C2CCC4=CC(=O)C=C[C@]34C)O)C)C)C,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF120>
1304,CC(C)(C)C(C=CC1=CC2=C(C=C1)OCO2)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF170>
1305,COC1=C(C=C(C=C1)CNC2=NC(=NC=C2C(=O)NCC3=NC=CC=N3)N4CCC[C@H]4CO)Cl,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF1C0>
1306,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NNC(=O)N)NC(=O)C(COC(C)(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF210>
1307,CC1=C(N(C2=C1C=C(C=C2)O)CC3=CC=C(C=C3)OCCN4CCCCCC4)C5=CC=C(C=C5)O.CC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF260>
1308,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@]2([C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O)F,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF2B0>
1309,CC(C)[C@@H](C(=O)OCC(CO)OCN1C=NC2=C1NC(=NC2=O)N)N,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF300>
1310,C1CC1COC2=C(C=CC(=C2)C(=O)NC3=C(C=NC=C3Cl)Cl)OC(F)F,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF350>
1311,[Ga+3],<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF3A0>
1312,CCCCCN=C(N)NN/C=C/1\C=NC2=C1C=C(C=C2)CO,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF3F0>
1313,CCC1=CC=C(C=C1)C(C)CCC2=CC=C(C=C2)[N+](C)(C)C.[Cl-],<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF440>
1314,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCNC(=O)[C@H](C)NC(=O)CC[C@H](C(=O)N)NC(=O)[C@H](C)NC(=O)[C@@H](C)OC1[C@H]([C@@H](O[C@@H]([C@H]1O)CO)O)NC(=O)C)OC(=O)CCCCCCCCCCCCCCC,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF490>
1315,CC1=CC(=C(C(=C1OC(=O)C)C)C)OCC(CNC(C)C)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF4E0>
1316,CC(C)C1=NC(=NC(=C1C=C[C@@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF530>
1317,CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)O[C@H]3[C@H]([C@H]([C@@H]([C@@H](O3)CO)O)O)O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O.OS(=O)(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF580>
1318,CC(C)C[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N)NC(=O)[C@@H](CC2=CNC3=CC=CC=C32)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC5=CNC6=CC=CC=C65)NC(=O)[C@H](CC7=CN=CN7)NC(=O)[C@@H]8CCC(=O)N8,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF5D0>
1319,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@@H]1N4CCCCC4)C)CC[C@]5([C@H]3C[C@@H]([C@@H]5OC(=O)C)[N+]6(CCCCC6)C)C.[Br-],<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF620>
1320,CCC(C1=CC=CC=C1)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF670>
1321,CCN(CC)C(C)C(=O)C1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF6C0>
1322,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.C1=CC=C(C=C1)CNCCNCC2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF710>
1323,C1CC(CCC1OP(=O)([O-])OC[C@@H](CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-])(C2=CC=CC=C2)C3=CC=CC=C3.[Na+].[Na+].[Na+].[Gd+3],<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF760>
1324,CC1(N=C(N=C(N1OCCCOC2=CC(=C(C=C2Cl)Cl)Cl)N)N)C.Cl,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF7B0>
1325,CCCCCCC(C)(C)C1=CC2=C(C3CC(=O)CCC3C(O2)(C)C)C(=C1)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF800>
1326,C[C@@H]1CCO[C@@H]2N1C(=O)C3=C(C(=O)C(=CN3C2)C(=O)NCC4=C(C=C(C=C4)F)F)[O-].[Na+],<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF850>
1327,CCCCC[C@@](C)(C=C[C@H]1[C@@H](C[C@@H]([C@@H]1CC=CCCCC(=O)O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF8A0>
1328,COC1=CC2=C(C=CN=C2C=C1OC)OC3=CC=C(C=C3)NC(=O)C4(CC4)C(=O)NC5=CC=C(C=C5)F,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF8F0>
1329,C1=CC=C(C=C1)C2(C(=O)N(C(=O)N2)COP(=O)([O-])[O-])C3=CC=CC=C3.[Na+].[Na+],<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF940>
1330,C1=CC=C(C=C1)C(=O)OOC(=O)C2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF990>
1331,CCOC(=O)NC1=C(C=C(C=C1)NCC2=CC=C(C=C2)F)N,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAF9E0>
1332,C[C@@H]1CC=CC=CC=CC=C[C@@H](C[C@H]2[C@@H]([C@H](C[C@](O2)(C[C@H](C[C@@H]3[C@H](O3)C=CC(=O)O1)O)O)O)C(=O)O)OC4[C@H]([C@H]([C@@H]([C@H](O4)C)O)N)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAFA30>
1333,CCCCCCCCCCCCCC(=O)NCCCC[C@@H](C(=O)O)NC(=O)[C@@H]1CCCN1C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC4=CC=CC=C4)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@@H]5CSSC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]6CSSC[C@@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N5)C(C)C)CC(C)C)CC7=CC=C(C=C7)O)CC(C)C)C)CCC(=O)O)C(C)C)CC(C)C)CC8=CNC=N8)CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC9=CNC=N9)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC1=CC=CC=C1)N)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N6)[C@@H](C)CC)CO)[C@@H](C)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H]([C@@H](C)CC)NC(=O)CN)CO)CC(C)C)CC1=CC=C(C=C1)O)CCC(=O)N)CC(C)C)CCC(=O)O)CC(=O)N)CC1=CC=C(C=C1)O)C(=O)N[C@@H](CC(=O)N)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAFA80>
1334,CCN(CC)C(=O)NC1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAFAD0>
1335,CC1=CC(=CC(=C1)OCC2CNC(=O)O2)C,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAFB20>
1336,C[C@H]1/C=C/C=C(\C(=O)NC\2=C(C3=C(C(=C4C(=C3C(=O)/C2=C/NN5CCN(CC5)C)C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAFB70>
1337,CC(=O)O[C@H]1CC2=CC=CC=C2N(C3=CC=CC=C13)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAFBC0>
1338,CC12CC[C@H]3C([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)O.C1CNCCN1,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAFC10>
1339,CN(C)C(=O)C(CC[NH+]1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAFC60>
1340,C[C@H](C(=O)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCNC(=O)N)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@@H](CC3=CN=CC=C3)NC(=O)[C@@H](CC4=CC=C(C=C4)Cl)NC(=O)[C@@H](CC5=CC6=CC=CC=C6C=C5)NC(=O)C.C(=O)(C(F)(F)F)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAFCB0>
1341,CC1=C(C=C(C=C1)[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)CC3=CC=C(S3)C4=CC=C(C=C4)F,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAFD00>
1342,CC1([C@H]([C@@H]1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAFD50>
1343,CON=C1CN(CC1CN)C2=C(C=C3C(=O)C(=CN(C3=N2)C4CC4)C(=O)O)F,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAFDA0>
1344,CC1CC2CCC3C(=C)CC(O3)CCC45CC6C(O4)C7C(O6)C(O5)C8C(O7)CCC(O8)CC(=O)CC9C(CC(C1=C)O2)OC(C9OC)CC(CN)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAFDF0>
1345,C(=N)(N)N,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAFE40>
1346,C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@H]3CC[C@H](N3)C(=O)N(C)C)C(=O)O)[C@@H](C)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAFE90>
1347,OP(=O)([O-])[O-].[K+].[K+],<rdkit.Chem.rdchem.Mol object at 0x000002031BBAFEE0>
1348,CC(C)C1=C(C(=CC=C1)C(C)C)OCOP(=O)([O-])[O-].[Na+].[Na+],<rdkit.Chem.rdchem.Mol object at 0x000002031BBAFF30>
1349,C1=CC(=C(C=C1CC(C(=O)O)N)CO)OP(=O)(O)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BBAFF80>
1350,COC(=O)[C@@H]1[C@H]2CCC(N2CCCF)C[C@@H]1C3=CC=C(C=C3)I,<rdkit.Chem.rdchem.Mol object at 0x000002031BBB0030>
1351,CCC1=C(NC2=C1C(=O)C(CC2)CN3CCOCC3)C,<rdkit.Chem.rdchem.Mol object at 0x000002031BBB0080>
1352,[Fe],<rdkit.Chem.rdchem.Mol object at 0x000002031BBB00D0>
1353,[La],<rdkit.Chem.rdchem.Mol object at 0x000002031BBB0120>
1354,[Sm],<rdkit.Chem.rdchem.Mol object at 0x000002031BBB0170>
1355,[Ag],<rdkit.Chem.rdchem.Mol object at 0x000002031BBB01C0>
1356,[Tc],<rdkit.Chem.rdchem.Mol object at 0x000002031BBB0210>
1357,CN(C)NN=C1C(=NC=N1)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x000002031BBB0260>
1358,CC(C)(C(=O)O)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,<rdkit.Chem.rdchem.Mol object at 0x000002031BBB02B0>
1359,CC1=C(C=C(C=C1)N2C(=O)C(=C(N2)C)N/N=C/3\C=CC=C(C3=O)C4=CC(=CC=C4)C(=O)O)C,<rdkit.Chem.rdchem.Mol object at 0x000002031BBB0300>
1360,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NC(=O)ON5)C(=O)OCC6=C(OC(=O)O6)C,<rdkit.Chem.rdchem.Mol object at 0x000002031BBB0350>
1361,[Cr],<rdkit.Chem.rdchem.Mol object at 0x000002031BBB03A0>
1362,CCCNC(C)C(=O)NC1=C(SC=C1C)C(=O)OC.Cl,<rdkit.Chem.rdchem.Mol object at 0x000002031BBB03F0>
1363,[Cu],<rdkit.Chem.rdchem.Mol object at 0x000002031BBB0440>
1364,[Gd],<rdkit.Chem.rdchem.Mol object at 0x000002031BBB0490>
1365,[Y],<rdkit.Chem.rdchem.Mol object at 0x000002031BBB04E0>
1366,[Zn],<rdkit.Chem.rdchem.Mol object at 0x000002031BBB0530>
1367,C#CCNC1CCC2=CC=CC=C12,<rdkit.Chem.rdchem.Mol object at 0x000002031BBB0580>
1368,CC(C)(C)NCC(=O)NC1=C(C2=C(CC3CC4C(C(=O)C(=C(C4(C(=O)C3=C2O)O)O)C(=O)N)N(C)C)C(=C1)N(C)C)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BBB05D0>
1369,C1=CC=C(C=C1)COC2=CC=C(C=C2)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BBB0620>
1370,CC(CN1C=NC2=C1N=CN=C2N)OCP(=O)(O)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BBB0670>
1371,CCC[C@]1(CC(=O)C(=C(O1)[O-])[C@H](CC)C2=CC(=CC=C2)[N-]S(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)CCC4=CC=CC=C4.[Na+].[Na+],<rdkit.Chem.rdchem.Mol object at 0x000002031BBB06C0>
1372,C1=CC2=C(C=C1C(=O)O)OC(=N2)C3=CC(=CC(=C3)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x000002031BBB0710>
1373,C1CNCCNCCCN(CCNC1)CC2=CC=C(C=C2)CN3CCCNCCNCCCNCC3.Cl.Cl.Cl.Cl.Cl.Cl.Cl.Cl,<rdkit.Chem.rdchem.Mol object at 0x000002031BBB0760>
1374,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C([N-]2)C=CC(=C3)OC.CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C([N-]2)C=CC(=C3)OC.[Mg+2],<rdkit.Chem.rdchem.Mol object at 0x000002031BBB07B0>
1375,CCCCNC1=CC=C(C=C1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC,<rdkit.Chem.rdchem.Mol object at 0x000002031BBB0800>
1376,S=[Se]=S,<rdkit.Chem.rdchem.Mol object at 0x000002031BBB0850>
1377,C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)SCF)OC(=O)C5=CC=CO5)C)O)F)C)F,<rdkit.Chem.rdchem.Mol object at 0x000002031BBB08A0>
1378,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl.C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N.Cl,<rdkit.Chem.rdchem.Mol object at 0x000002031BBB08F0>
